record type,bus stop id,bus stop short name,bus stop long name,longitude,latitude
90,5200,SN5200,WB Farm after Palm Grove,-115.265631,36.298321
90,5201,SN5201,WB Farm after Cimarron,-115.27021,36.298658
90,5202,SN5202,WB Farm after Nido,-115.273202,36.298838
90,5203,SN5203,WB Farm after Tule Springs,-115.279391,36.299222
90,5204,SN5204,SB Durango after El Capitan,-115.283304,36.30096
90,5206,SN5206,SB Durango after Elkhorn,-115.288028,36.291031
90,5207,SN5207,SB Durango after Dorrell,-115.28799,36.28763
90,5210,SN5210,EB Warm Springs after Valle Verde,-115.068205,36.056158
90,5211,SN5211,EB Warm Springs after Norlina,-115.064244,36.056124
90,5213,SN5213,NB Green Valley after Wigwam,-115.084237,36.034838
90,5234,SN5234,SB Las Vegas after Richmar,-115.17255,36.016639
90,5235,SN5235,SB Las Vegas after Silverado Ranch,-115.172614,36.01304
90,5237,SN5237,NB Las Vegas after Silverado Ranch,-115.172222,36.014763
90,5259,SN5259,SB Pavilion Center after Charleston,-115.330832,36.158131
90,5261,SN5261,NB Pavilion Ctr after Griffith Peak,-115.330499,36.157603
90,5267,SN5267,NB Stephanie after Santiago,-115.04634,36.049406
90,5275,SN5275,NB St Rose after Paseo Verde,-115.100378,36.02013
90,5276,SN5276,SB Gibson after American Pacific,-115.029519,36.041032
90,5277,SN5277,SB Gibson after Mary Crest,-115.029508,36.037728
90,5278,SN5278,SB Gibson after Las Palmas Entrada,-115.029701,36.028183
90,5279,SN5279,SB Gibson after Paseo Verde,-115.029809,36.024819
90,5280,SN5280,WB Horizon Ridge after Gibson,-115.03055,36.022089
90,5282,SN5282,WB Horizon Ridg after Cielo Abierto,-115.041541,36.022029
90,5283,SN5283,NB Stephanie after Horizon Ridge,-115.047123,36.022358
90,5284,SN5284,NB Stephanie after Paseo Verde,-115.047078,36.026815
90,5285,SN5285,NB Stephanie after I 215,-115.046927,36.031226
90,5286,SN5286,NB Stephanie after Wigwam,-115.04672,36.035385
90,5287,SN5287,NB Stephanie at 170 N. Stephanie,-115.046735,36.037253
90,5289,SN5289,EB Silverado Rnch at South Pt Hotel,-115.174719,36.013439
90,5316,SN5316,EB Warm Springs after Marks,-115.036587,36.056167
90,5325,SN5325,WB Horizon Ridge after Pancho Via,-115.034165,36.022031
90,5326,SN5326,EB American Pacific after Stephanie,-115.045915,36.041636
90,5333,SN5333,NB Whitney Ranch after Patrick,-115.052957,36.078946
90,5338,SN5338,EB Charleston after Indigo,-115.317972,36.158839
90,5340,SN5340,SB Eastern after Ione,-115.116784,36.009127
90,5341,SN5341,NB Eastern after Ione,-115.117323,36.009993
90,5347,SN5347,EB Flamingo after McLeod,-115.109176,36.114896
90,5348,SN5348,WB Flamingo before McLeod,-115.108848,36.115228
90,5361,SN5361,SB Stephanie after Santiago,-115.046642,36.048651
90,5367,SN5367,EB Ann after Commerce,-115.143224,36.261409
90,5369,SN5369,NB Mrtn L King at 4120 Mrtn L King,-115.161862,36.234943
90,5370,SN5370,SB Martin L King before Coralie,-115.162126,36.234744
90,5372,SN5372,WB Ann after Commerce,-115.144812,36.261768
90,5375,SN5375,WB Lake Mead after McCarran,-115.112853,36.195954
90,5376,SN5376,NB Gilespie after Warm Springs,-115.163242,36.057897
90,5377,SN5377,NB Gilespie at McCarran R-A-C Ctr,-115.163309,36.060209
90,5379,SN5379,SB Gilespie after George Crockett,-115.163496,36.060501
90,5381,SN5381,WB Hidden Well after La Cienega,-115.161983,36.064283
90,5382,SN5382,EB Gowan after Durango,-115.277485,36.226067
90,5387,SN5387,WB Lake Mead after Rampart,-115.283148,36.200489
90,5388,SN5388,SB Dean Martin after Blue Diamond,-115.188298,36.040338
90,5390,SN5390,EB George Crockett after Placid,-115.157585,36.06269
90,5391,SN5391,NB Pecos after Kier,-115.098499,36.228869
90,5393,SN5393,SB Pecos after Corporate Center,-115.098874,36.235679
90,5394,SN5394,SB Pecos after Kier,-115.0988,36.22823
90,5395,SN5395,EB Lake Mead at 7401 W. Lake Mead,-115.254597,36.195967
90,5396,SN5396,EB Lake Mead before Rock Springs,-115.247629,36.195879
90,5401,SN5401,SB Eastern after Pama,-115.118676,36.06596
90,5402,SN5402,SB Eastern after Eldorado,-115.118378,36.052676
90,5403,SN5403,EB Cheyenne before Carroll,-115.116682,36.217533
90,5407,SN5407,NB Decatur after Craig,-115.207488,36.239799
90,5408,SN5408,NB Decatur after Ann,-115.206988,36.262094
90,5409,SN5409,SB Decatur after Craig,-115.207752,36.237987
90,5410,SN5410,SB Camino Al Norte after Ann,-115.155901,36.260417
90,5411,SN5411,WB Ann after Rainbow,-115.243106,36.263312
90,5412,SN5412,NB Centennial Center after US 95,-115.27001,36.275452
90,5413,SN5413,SB Rainbow after Russell,-115.242962,36.08441
90,5416,SN5416,EB Farm after Tule Springs,-115.277915,36.298956
90,5418,SN5418,NB Las Vegas before Craig,-115.055972,36.239434
90,5419,SN5419,SB Whitney Ranch after Russell,-115.053932,36.081542
90,5420,SN5420,EB Silverado Ranch after Bermuda,-115.15369,36.013098
90,5421,SN5421,WB Silverado Ranch after Bermuda,-115.156525,36.013439
90,5422,SN5422,SB Maryland after Silverado Ranch,-115.136919,36.012309
90,5423,SN5423,EB Lake Mead after Fiesta Henderson,-115.006853,36.034309
90,5424,SN5424,WB Lk Mead before Fiesta Henderson,-115.007151,36.034596
90,5426,SN5426,SB Las Vegas after Sunset,-115.172598,36.07036
90,5427,SN5427,SB Simmons before Lake Mead,-115.179002,36.19825
90,5428,SN5428,NB Simmons after Lake Mead,-115.178669,36.198018
90,5432,SN5432,SB Decatur after Ann,-115.207379,36.260883
90,5433,SN5433,SB Decatur after Rome,-115.206786,36.27847
90,5434,SN5434,SB Martin L King after Alta,-115.161398,36.165534
90,5435,SN5435,NB Simmons after Craig,-115.179987,36.240304
90,5438,SN5438,SB Rancho after Charleston,-115.172939,36.158577
90,5440,SN5440,NB Rancho after Bonanza,-115.176315,36.178043
90,5441,SN5441,EB Lone Mountain before Rancho,-115.241333,36.247622
90,5442,SN5442,EB Warm Springs after Las Vegas,-115.170474,36.05681
90,5447,SN5447,EB Badura after Lindell,-115.216024,36.063991
90,5448,SN5448,EB Warm Springs after Rainbow,-115.242217,36.055664
90,5449,SN5449,NB Buffalo after Patrick,-115.260647,36.078708
90,5454,SN5454,SB Paradise before Convention Ctr,-115.154985,36.132808
90,5457,SN5457,EB Sahara after Sloan,-115.046186,36.144453
90,5458,SN5458,EB Vegas Valley before Hollywood,-115.030472,36.137084
90,5460,SN5460,NB Main after Charleston,-115.153399,36.159374
90,5461,SN5461,SB Casino Center before Fremont,-115.144028,36.170924
90,5464,SN5464,NB Casino Center before Garces,-115.148728,36.163565
90,5465,SN5465,SB Casino Center at Garces,-115.148562,36.163872
90,5466,SN5466,SB Casino Center at Coolidge,-115.150841,36.160382
90,5467,SN5467,NB Casino Center at Coolidge,-115.151027,36.160046
90,5468,SN5468,NB Grand Central at CC Govt Ctr,-115.15555,36.165192
90,5471,SN5471,NB Grand Central after Symphony Prk,-115.153423,36.17061
90,5472,SN5472,NB Grand Central at City,-115.149425,36.173288
90,5474,SN5474,EB Ace before Grand Montecito,-115.284992,36.2935
90,5475,SN5475,WB Ace after Grand Montecito,-115.285508,36.293721
90,5477,SN5477,NB Rainbow after Badura,-115.242317,36.061828
90,5479,SN5479,NB Gr Centr at LV Prem Outlets-Nort,-115.156343,36.163714
90,5480,SN5480,EB Vegas Valley after Nellis,-115.064161,36.136902
90,5481,SN5481,WB Vegas Valley after Nellis,-115.06603,36.137052
90,5482,SN5482,EB Vegas after Tonopah,-115.169127,36.188387
90,5483,SN5483,WB Vegas before Tonopah,-115.169385,36.188602
90,5484,SN5484,WB Vegas after Robin,-115.176222,36.188603
90,5485,SN5485,NB Las Vegas at Polo Towers,-115.17272,36.105725
90,5486,SN5486,WB Warm Springs after Las Vegas,-115.17328,36.057039
90,5488,SN5488,SB Tree Line after Cascade Run,-115.033723,36.14094
90,5497,SN5497,WB Badura before Edmond,-115.211617,36.064306
90,5499,SN5499,NB Jones after Warm Springs,-115.224744,36.057058
90,5500,SN5500,SB Rainbow after Sunset,-115.242687,36.069996
90,5501,SN5501,NB Rainbow after Russell,-115.242639,36.085527
90,5507,SN5507,NB Jones after Hacienda,-115.224931,36.093146
90,5508,SN5508,NB Jones after Reno,-115.224927,36.096756
90,5510,SN5510,SB Decatur before Rice,-115.206876,36.272317
90,5511,SN5511,SB Decatur after Tropical,-115.20706,36.268039
90,5513,SN5513,SB Decatur after El Campo Grande,-115.207208,36.264636
90,5514,SN5514,SB Decatur after Hammer,-115.207477,36.257624
90,5515,SN5515,SB Decatur after Washburn,-115.207577,36.253672
90,5516,SN5516,SB Decatur after La Madre,-115.207674,36.249823
90,5517,SN5517,SB Decatur after Lone Mountain,-115.207698,36.246078
90,5518,SN5518,SB Decatur after Camino Del Rancho,-115.207748,36.241192
90,5520,SN5520,SB Decatur after San Miguel,-115.207661,36.234966
90,5521,SN5521,SB Decatur after Alexander,-115.207591,36.231344
90,5522,SN5522,SB Decatur after Gilmore,-115.207644,36.227719
90,5523,SN5523,SB Decatur after Gowan,-115.207684,36.224061
90,5524,SN5524,SB Decatur after Ricky,-115.207656,36.221285
90,5525,SN5525,SB Decatur before Cheyenne,-115.207657,36.217715
90,5526,SN5526,SB Decatur after Rancho,-115.205796,36.209308
90,5527,SN5527,SB Decatur after Bevvie,-115.205909,36.204992
90,5531,SN5531,NB Decatur after El Campo Grande,-115.206876,36.265776
90,5533,SN5533,NB Decatur before Rome,-115.206302,36.277893
90,5536,SN5536,EB Russell after Polaris,-115.18486,36.085924
90,5538,SN5538,SB Camino Al Norte before Washburn,-115.153292,36.25791
90,5539,SN5539,SB Camino Al Norte after Washburn,-115.153286,36.253497
90,5540,SN5540,SB Camino Al Norte after La Madre,-115.153267,36.249951
90,5541,SN5541,NB Camino Al Norte after Lone Mtn,-115.154066,36.24734
90,5542,SN5542,NB Camino Al Norte after La Madre,-115.152973,36.250924
90,5543,SN5543,NB Camino Al Norte after Washburn,-115.152987,36.255022
90,5544,SN5544,NB Camino Al Norte after Edna Crane,-115.15324,36.258622
90,5545,SN5545,EB Ann after Drexel,-115.24976,36.262984
90,5546,SN5546,EB Ann after Rio Vista,-115.246291,36.263039
90,5547,SN5547,NB Rainbow after Rancho,-115.242217,36.251155
90,5548,SN5548,NB Rainbow after Rancho Santa Fe,-115.242161,36.256732
90,5549,SN5549,NB Rainbow after Hammer,-115.242205,36.25969
90,5552,SN5552,WB Ann after Eifel Tower,-115.249979,36.263223
90,5553,SN5553,SB Centennial Center after Tropical,-115.264079,36.271197
90,5554,SN5554,NB Centennial Center at auto world,-115.260599,36.267064
90,5555,SN5555,NB Centennial Center after Ann,-115.256753,36.264407
90,5556,SN5556,NB Centennial Center after Azure,-115.265109,36.272382
90,5561,SN5561,NB Durango after Deer Springs,-115.287655,36.285191
90,5562,SN5562,NB Durango after Dorrell,-115.287694,36.288768
90,5564,SN5564,NB Durango before Farm,-115.282973,36.300753
90,5567,SN5567,EB Farm after Wandering,-115.273547,36.298688
90,5568,SN5568,EB Farm before Cimarron,-115.2698,36.298438
90,5569,SN5569,EB Farm after Dartford,-115.264392,36.298058
90,5570,SN5570,SB Buffalo after Farm,-115.260323,36.297252
90,5572,SN5572,WB Elkhorn after Buffalo,-115.260975,36.29077
90,5573,SN5573,WB Elkhorn after Conough,-115.265314,36.291044
90,5574,SN5574,SB Cimarron after Elkhorn,-115.269587,36.29042
90,5575,SN5575,SB Cimarron after Hesperides,-115.269674,36.28713
90,5576,SN5576,WB Azure after Tenaya,-115.25223,36.273552
90,5577,SN5577,WB Azure at Findlay Honda,-115.259982,36.274814
90,5578,SN5578,SB Sky Pointe before Tenaya,-115.25403,36.264865
90,5579,SN5579,SB Pecos after Wigwam,-115.100405,36.033693
90,5581,SN5581,SB Pecos after Pebble,-115.100636,36.027178
90,5583,SN5583,EB Paseo Verde after St Rose,-115.099121,36.018564
90,5584,SN5584,EB Paseo Verde after Carnegie,-115.090714,36.017949
90,5586,SN5586,NB Green Valley before Pebble,-115.085498,36.026847
90,5587,SN5587,NB Green Valley after Pebble,-115.086127,36.03056
90,5594,SN5594,NB Sunset after Valle Verde,-115.068577,36.068664
90,5595,SN5595,SB Nellis before Nancy,-115.06412,36.09186
90,5596,SN5596,EB Russell after Nellis,-115.063293,36.087027
90,5597,SN5597,EB Russell after Galleria,-115.058318,36.084472
90,5599,SN5599,EB Patrick after Whitney Ranch,-115.052496,36.07824
90,5600,SN5600,SB Stephanie after Patrick,-115.045867,36.0778
90,5601,SN5601,SB Stephanie after Galleria,-115.046234,36.070107
90,5603,SN5603,WB Russell after Galleria,-115.059548,36.085527
90,5604,SN5604,NB Nellis after Hacienda,-115.063797,36.093327
90,5605,SN5605,NB Nellis after Hayward,-115.06379,36.096798
90,5606,SN5606,NB Las Vegas after Nellis,-115.060887,36.236558
90,5607,SN5607,EB Silverado Ranch after Las Vegas,-115.171657,36.013559
90,5608,SN5608,EB Silverado Ranch after Haven,-115.16744,36.013488
90,5609,SN5609,EB Silverado Ranch after Gilespie,-115.16284,36.013307
90,5610,SN5610,EB Silverado Ranch after Placid,-115.15876,36.013218
90,5612,SN5612,EB Silverado Ranch before War Horse,-115.148547,36.013129
90,5613,SN5613,EB Silverado Ranch after Pollock,-115.145149,36.013138
90,5614,SN5614,EB Silverado Rnch after Pyramid Cov,-115.141499,36.013138
90,5616,SN5616,SB Maryland after Le Baron,-115.136979,36.009619
90,5621,SN5621,WB Silverado Ranch after Pollock,-115.146259,36.01338
90,5622,SN5622,WB Silverado Ranch before Bermuda,-115.150279,36.013367
90,5624,SN5624,WB Silverado Ranch after Gilespie,-115.16405,36.013619
90,5625,SN5625,NB Las Vegas before Windmill,-115.172181,36.041312
90,5626,SN5626,NB Las Vegas before Robindale,-115.172178,36.049107
90,5633,SN5633,WB Alta after Tonopah,-115.170481,36.166341
90,5636,SN5636,WB Basic after Texas,-114.97797,36.03111
90,5644,SN5644,SB Rancho after Llewellyn,-115.173058,36.154322
90,5645,SN5645,SB Rancho after Oakey,-115.173151,36.151002
90,5646,SN5646,SB Rancho before Sahara,-115.173275,36.145497
90,5649,SN5649,NB Rancho after Bryn Mawr,-115.173002,36.148349
90,5650,SN5650,NB Rancho after Oakey,-115.172907,36.151928
90,5652,SN5652,NB Simmons after Vegas,-115.178778,36.188919
90,5653,SN5653,NB Simmons after Citizen,-115.178906,36.207492
90,5654,SN5654,NB Simmons after Brooks,-115.179194,36.214536
90,5656,SN5656,NB Simmons after Colton,-115.179527,36.221597
90,5658,SN5658,NB Simmons after Gilmore,-115.179876,36.228818
90,5659,SN5659,NB Simmons after Alexander,-115.179982,36.232575
90,5660,SN5660,NB Simmons after San Miguel,-115.18001,36.236801
90,5662,SN5662,NB Simmons before Lone Mountain,-115.17996,36.246364
90,5663,SN5663,NB Simmons after La Madre,-115.179918,36.25066
90,5668,SN5668,SB Simmons after Lone Mountain,-115.180271,36.246181
90,5669,SN5669,SB Simmons after Bradford Hill,-115.18026,36.242308
90,5672,SN5672,NB Simmons after Holly,-115.178769,36.192377
90,5675,SN5675,NB Simmons after Carey,-115.178754,36.203989
90,5676,SN5676,NB Simmons after Coran,-115.178769,36.195879
90,5677,SN5677,SB Centennial Center before Ann,-115.25812,36.265027
90,5678,SN5678,SB Simmons after Carey,-115.178985,36.202257
90,5688,SN5688,EB Russell before Frank Sinatra,-115.176376,36.085839
90,5689,SN5689,NB Las Vegas after Mesa Verde,-115.172179,36.046357
90,5690,SN5690,NB Rainbow after Craig,-115.242134,36.241206
90,5691,SN5691,NB Rainbow after Painted Desert,-115.242116,36.244395
90,5695,SN5695,WB Warm Springs after Arroyo Grande,-115.057613,36.056328
90,5696,SN5696,WB Warm Springs after Donner Pass,-115.064079,36.056339
90,5698,SN5698,WB Russell before Nellis,-115.06264,36.087167
90,5699,SN5699,NB Nellis after Marissa,-115.06383,36.090819
90,5700,SN5700,EB Patrick before Blue Topaz,-115.049614,36.078299
90,5701,SN5701,SB Gibson after Wigwam,-115.029579,36.033691
90,5702,SN5702,NB Durango after Oso Blanca,-115.287688,36.29563
90,5704,SN5704,NB Simmons after Provance,-115.17997,36.243796
90,5706,SN5706,NB Green Valley after Paseo Verde,-115.083659,36.021428
90,5707,SN5707,NB Green Valley before Windmill,-115.082129,36.039572
90,5709,SN5709,SB Rancho after Texas Station,-115.19434,36.197397
90,5711,SN5711,EB Charleston before Sloan,-115.049206,36.159303
90,5712,SN5712,EB Ann after Camino Al Norte,-115.155706,36.261465
90,5713,SN5713,NB Shadow before Pinto,-115.165358,36.163905
90,5714,SN5714,SB Shadow after Pinto,-115.16555,36.162988
90,5715,SN5715,EB Alta after Shadow,-115.164042,36.16614
90,5717,SN5717,NB Decatur before Ricky,-115.20738,36.221037
90,5718,SN5718,NB Lamb before Colorado,-115.081692,36.15526
90,5719,SN5719,SB Lamb before Wyoming,-115.081411,36.155917
90,5720,SN5720,SB Maryland after King Richard,-115.137038,36.090312
90,5721,SN5721,WB Russell after Whitney Ranch,-115.054385,36.082534
90,5722,SN5722,WB Sunset before Pecos,-115.097269,36.071559
90,5723,SN5723,EB Sunset before Sandhill,-115.095114,36.071251
90,5725,SN5725,CSN Hend Campus On Property Stop,-114.964727,36.006189
90,5726,SN5726,NB Fort Apache after Hacienda,-115.297231,36.093814
90,5727,SN5727,EB Tropicana before Durango,-115.279988,36.09993
90,5728,SN5728,WB Tropicana after Durango,-115.279999,36.100187
90,5730,SN5730,NB Grand Canyon before Rochelle,-115.305927,36.11112
90,5731,SN5731,WB Cheyenne after Metro Academy,-115.312848,36.218507
90,5733,SN5733,WB Craig after Scott Robinson,-115.167214,36.239573
90,5734,SN5734,SB Sky Pointe at Ranch House,-115.260056,36.270714
90,5735,SN5735,EB Azure after Sky Pointe,-115.259895,36.274629
90,5737,SN5737,SB Buffalo at Sunny Springs Park,-115.259356,36.29413
90,5740,SN5740,WB Flamingo after Durango,-115.279658,36.115067
90,5743,SN5743,WB Tropicana after Ripple Stream,-115.284518,36.100159
90,5744,SN5744,WB Tropicana after El Capitan,-115.289109,36.100199
90,5745,SN5745,WB Tropicana after Fort Apache,-115.298009,36.100182
90,5746,SN5746,WB Tropicana after Tee Pee,-115.30231,36.100199
90,5747,SN5747,SB Grand Canyon after Tropicana,-115.306457,36.099448
90,5748,SN5748,SB Grand Canyon after Sedona Shrine,-115.306549,36.095568
90,5749,SN5749,SB Grand Canyon after Hacienda,-115.306607,36.092241
90,5751,SN5751,SB Grand Canyon after Diablo,-115.3067,36.08825
90,5752,SN5752,EB Russell after Grand Canyon,-115.30578,36.084969
90,5753,SN5753,EB Russell at Viviani Apts,-115.30229,36.08499
90,5755,SN5755,NB Fort Apache after Reno,-115.2972,36.096801
90,5756,SN5756,EB Tropicana after Fort Apache,-115.296581,36.099906
90,5757,SN5757,EB Tropicana after El Capitan,-115.287653,36.099901
90,5758,SN5758,EB Tropicana after Spanish Hills Dr,-115.284123,36.099925
90,5760,SN5760,WB Flamingo after Riley,-115.284284,36.115029
90,5761,SN5761,WB Flamingo after El Capitan,-115.288868,36.11504
90,5763,SN5763,WB Flamingo after Old Flamingo,-115.294168,36.11506
90,5764,SN5764,SB Fort Apache after Flamingo,-115.297233,36.114128
90,5765,SN5765,SB Fort Apache after Rochelle,-115.29724,36.110949
90,5766,SN5766,SB Fort Apache before Peace,-115.29728,36.108337
90,5767,SN5767,WB Peace after Chieftain,-115.301049,36.107637
90,5768,SN5768,NB Peace before Grand Canyon,-115.306025,36.108238
90,5770,SN5770,EB Flamingo after Grand Canyon,-115.306067,36.114929
90,5772,SN5772,EB Flamingo after Fort Apache,-115.29642,36.114797
90,5773,SN5773,EB Flamingo before El Capitan,-115.291556,36.114796
